root,name,has_yaml,description,source_path
claude,ngrx,yes,"NgRx state management for Angular including store, effects, entity adapter, component store, and selectors.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\web-development\skills\ngrx\SKILL.md
claude,niosh-lifting-calculator,yes,NIOSH Lifting Equation calculator for manual material handling risk assessment.,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\industrial-engineering\skills\niosh-lifting-calculator\SKILL.md
claude,node-operations,yes,"Blockchain node deployment and operations. Supports Ethereum execution and consensus clients, validator operations, node monitoring, MEV-Boost configuration, and archive node management.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\cryptography-blockchain\skills\node-operations\SKILL.md
claude,nodejs-profiling,yes,"Expert skill for Node.js-specific profiling and optimization. Use V8 CPU profiler, analyze heap snapshots, configure clinic.js tools (Doctor, Flame, Bubbleprof), debug event loop blocking, analyze async hooks performance, and optimize V8 JIT compilation.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\performance-optimization\skills\nodejs-profiling\SKILL.md
claude,noise-modeler,yes,Quantum noise modeling skill for simulation and hardware characterization,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\quantum-computing\skills\noise-modeler\SKILL.md
claude,nonlinear-optimization-solver,yes,Solve general nonlinear optimization problems,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\mathematics\skills\nonlinear-optimization-solver\SKILL.md
claude,nordic-nrf,yes,Nordic Semiconductor nRF5x/nRF Connect SDK expertise,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\embedded-systems\skills\nordic-nrf\SKILL.md
claude,npm-publish-config,yes,"Configure npm publishing with proper bin entry, files, and registry settings.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\cli-mcp-development\skills\npm-publish-config\SKILL.md
claude,npv-irr-calculator,yes,Calculate project financial metrics for investment decision making,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\project-management\skills\npv-irr-calculator\SKILL.md
claude,nsight-profiler,yes,"Expert skill for NVIDIA Nsight Systems and Nsight Compute profiling tools. Configure profiling sessions, analyze kernel reports, interpret occupancy metrics, roofline model data, memory bandwidth bottlenecks, and warp execution efficiency.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\gpu-programming\skills\nsight-profiler\SKILL.md
claude,nsis-installer-generator,yes,Generate NSIS installer scripts for Windows with custom UI and features,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\desktop-development\skills\nsis-installer-generator\SKILL.md
claude,nta-particle-tracker,yes,Nanoparticle Tracking Analysis skill for single-particle size and concentration measurements,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\nanotechnology\skills\nta-particle-tracker\SKILL.md
claude,number-theory-toolkit,yes,Provide number theory algorithm implementations and guidance,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\algorithms-optimization\skills\number-theory-toolkit\SKILL.md
claude,numerical-linear-algebra-toolkit,yes,High-performance numerical linear algebra operations,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\mathematics\skills\numerical-linear-algebra-toolkit\SKILL.md
claude,nuxt,yes,"Nuxt 3 patterns including Nitro server, auto-imports, modules, hybrid rendering, and full-stack development.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\web-development\skills\nuxt\SKILL.md
claude,nvenc-nvdec,yes,"NVIDIA hardware video encoding/decoding integration. Configure NVENC encoding parameters, set up NVDEC decoding pipelines, handle codec configurations, integrate with CUDA for pre/post processing, and manage video memory surfaces.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\gpu-programming\skills\nvenc-nvdec\SKILL.md
claude,nvh-analysis,yes,"Noise, vibration, and harshness analysis and optimization expertise",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\automotive-engineering\skills\nvh-analysis\SKILL.md
claude,NVIDIA Isaac Sim Skill,yes,Specialized skill for NVIDIA Isaac Sim photorealistic simulation and synthetic data generation,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\robotics-simulation\skills\isaac-sim\SKILL.md
claude,nx,yes,"Nx workspace configuration, generators, and affected commands.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\web-development\skills\nx\SKILL.md
claude,oauth,yes,"OAuth 2.0/OIDC flows, provider integration, and token handling.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\web-development\skills\oauth\SKILL.md
claude,oauth-flow-implementer,yes,Implement OAuth 2.0 and OpenID Connect flows for SDKs,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\sdk-platform-development\skills\oauth-flow-implementer\SKILL.md
claude,Object Detection/Segmentation Skill,yes,Deep learning based object detection and segmentation for robotics applications,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\robotics-simulation\skills\object-detection\SKILL.md
claude,observe,yes,"Launch the babysitter observer dashboard. Installs and runs the real-time observer UI that watches babysitter runs, displaying task progress, journal events, and orchestration state in your browser.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\plugins\babysitter-opencode\skills\observe\SKILL.md
claude,observe,yes,"Launch the babysitter observer dashboard. Installs and runs the real-time observer UI that watches babysitter runs, displaying task progress, journal events, and orchestration state in your browser.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\plugins\babysitter-cursor\skills\observe\SKILL.md
claude,observe,yes,"Launch the babysitter observer dashboard. Installs and runs the real-time observer UI that watches babysitter runs, displaying task progress, journal events, and orchestration state in your browser.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\plugins\babysitter-omp\skills\observe\SKILL.md
claude,observe,yes,"Launch the babysitter observer dashboard. Installs and runs the real-time observer UI that watches babysitter runs, displaying task progress, journal events, and orchestration state in your browser.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\plugins\babysitter-codex\skills\observe\SKILL.md
claude,observe,yes,"Launch the babysitter observer dashboard. Installs and runs the real-time observer UI that watches babysitter runs, displaying task progress, journal events, and orchestration state in your browser.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\plugins\babysitter-pi\skills\observe\SKILL.md
claude,observe,yes,"Launch the babysitter observer dashboard. Installs and runs the real-time observer UI that watches babysitter runs, displaying task progress, journal events, and orchestration state in your browser.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\plugins\babysitter-github\skills\observe\SKILL.md
claude,OBT Design Optimizer,yes,Designs and optimizes One Big Table (OBT) patterns,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\data-engineering-analytics\skills\obt-design-optimizer\SKILL.md
claude,occlusion-culling,yes,Occlusion culling skill for visibility determination and GPU queries.,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\game-development\skills\occlusion-culling\SKILL.md
claude,oclif-scaffolder,yes,"Generate oclif CLI framework projects with plugin support, topics, hooks, and TypeScript. Creates enterprise-grade CLI applications with extensibility.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\cli-mcp-development\skills\oclif-scaffolder\SKILL.md
claude,ode-solver-library,yes,Numerical methods for ordinary differential equations,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\mathematics\skills\ode-solver-library\SKILL.md
claude,oee-calculator,yes,Overall Equipment Effectiveness calculation skill with loss categorization and improvement analysis.,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\industrial-engineering\skills\oee-calculator\SKILL.md
claude,oee-calculator,yes,"Overall Equipment Effectiveness calculation and analysis skill with availability, performance, and quality tracking",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\operations\skills\oee-calculator\SKILL.md
claude,Offensive Security Skill,yes,Offensive security tools and techniques integration,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\security-research\skills\offensive-security\SKILL.md
claude,OKR Planning,yes,"Objectives and Key Results planning, tracking, and alignment capabilities",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\product-management\skills\okr-planning\SKILL.md
claude,okr-management,yes,Manage OKRs and goal setting with alignment and tracking capabilities,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\human-resources\skills\okr-management\SKILL.md
claude,okr-skill,yes,"OKR methodology expertise including objective setting, key results definition, quarterly cadences, and alignment cascading",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\business-strategy-advanced\skills\okr-skill\SKILL.md
claude,omnichannel-fulfillment-allocator,yes,Integrated fulfillment allocation skill for unified inventory across channels with intelligent order routing,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\logistics\skills\omnichannel-fulfillment-allocator\SKILL.md
claude,onboarding-workflow,yes,"Automate and manage employee onboarding workflows, checklists, and new hire integration",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\human-resources\skills\onboarding-workflow\SKILL.md
claude,openapi,yes,"OpenAPI/Swagger specification, code generation, documentation, and validation.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\web-development\skills\openapi\SKILL.md
claude,openapi-codegen-orchestrator,yes,"Orchestrate multi-language SDK generation from OpenAPI specifications. Configure OpenAPI Generator per language, apply custom templates and post-processing, handle edge cases and custom extensions, and validate generated code compilation.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\sdk-platform-development\skills\openapi-codegen-orchestrator\SKILL.md
claude,openapi-generator,yes,Generate OpenAPI specifications from code or legacy APIs with schema inference and documentation,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\code-migration-modernization\skills\openapi-generator\SKILL.md
